"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 19 17:31:22 GMT 2025","Fri Sep 19 17:31:27 GMT 2025","5059","","","","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Success_ID","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Success_ID",""
"passed","Fri Sep 19 17:32:47 GMT 2025","Fri Sep 19 17:32:49 GMT 2025","1534","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData_Failure","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData_Failure",""
"passed","Fri Sep 19 17:31:45 GMT 2025","Fri Sep 19 17:31:49 GMT 2025","3925","","","","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.GrantRewardsByRank(minRank: 0.5, maxRank: 1)","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.GrantRewardsByRank(Single minRank, Single maxRank)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","5","","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_SubmitParticipation_CREATE","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_SubmitParticipation_CREATE",""
"passed","Fri Sep 19 17:31:44 GMT 2025","Fri Sep 19 17:31:48 GMT 2025","3584","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelDataInfo(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelDataInfo(Int32 idx)",""
"passed","Fri Sep 19 17:31:39 GMT 2025","Fri Sep 19 17:31:43 GMT 2025","3501","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation(bindPlayer: True, bindCompetition: True)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation(Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:32:17 GMT 2025","Fri Sep 19 17:32:20 GMT 2025","2909","","","","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.GrantRewardsTwoParticipantsWithSameScore","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.GrantRewardsTwoParticipantsWithSameScore",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","4","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetAllCompetitions","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetAllCompetitions",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = ""modus ponens"", Id = null, Login = ""amo"" }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""**********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Abo"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","8","","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_UpdateCompetitionReward","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_UpdateCompetitionReward",""
"passed","Fri Sep 19 17:31:48 GMT 2025","Fri Sep 19 17:31:51 GMT 2025","3528","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelDataInfo(idx: 3)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelDataInfo(Int32 idx)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""12344919293921391293"", isValid: False)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 17:32:18 GMT 2025","Fri Sep 19 17:32:21 GMT 2025","2844","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(idx: 3)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(Int32 idx)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","2","","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevelInfo_CallsRepositoryWithData","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevelInfo_CallsRepositoryWithData",""
"passed","Fri Sep 19 17:32:43 GMT 2025","Fri Sep 19 17:32:45 GMT 2025","1706","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Success","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Success",""
"passed","Fri Sep 19 17:31:53 GMT 2025","Fri Sep 19 17:31:56 GMT 2025","3163","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(dt: DataLimiter { PartitionIndex = 0, Partition = 0, HasNoLimit = True, FirstIndex = 0, LastIndex = 0 }, bindPlayer: False, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""12345A"", isValid: True)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 17:33:05 GMT 2025","Fri Sep 19 17:33:07 GMT 2025","1413","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Empty(dt: DataLimiter { PartitionIndex = 0, Partition = 0, HasNoLimit = True, FirstIndex = 0, LastIndex = 0 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Empty(DataLimiter dt)",""
"passed","Fri Sep 19 17:32:38 GMT 2025","Fri Sep 19 17:32:40 GMT 2025","1572","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.DeleteParticipation","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.DeleteParticipation",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","2","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetCompetition","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetCompetition",""
"passed","Fri Sep 19 17:32:05 GMT 2025","Fri Sep 19 17:32:08 GMT 2025","3015","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(dt: DataLimiter { PartitionIndex = 1, Partition = 2, HasNoLimit = False, FirstIndex = 2, LastIndex = 4 }, bindPlayer: False, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:32:35 GMT 2025","Fri Sep 19 17:32:38 GMT 2025","2679","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Failure","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Failure",""
"passed","Fri Sep 19 17:31:43 GMT 2025","Fri Sep 19 17:31:46 GMT 2025","3743","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.CreateParticipationTest_AlreadyExist","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.CreateParticipationTest_AlreadyExist",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""1234"", isValid: True)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678a }, expected: True)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","2","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_Bad2","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_Bad2",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","5","","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_SubmitParticipation_TOO_EARLY","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_SubmitParticipation_TOO_EARLY",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","11","","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_GetPlayerParticipations","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_GetPlayerParticipations",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","9","","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_GetRewardDescription","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_GetRewardDescription",""
"passed","Fri Sep 19 17:31:27 GMT 2025","Fri Sep 19 17:31:33 GMT 2025","5584","","","","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Erroneous_Login","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Erroneous_Login",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","6","","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_GetLeaderboard","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_GetLeaderboard",""
"passed","Fri Sep 19 17:31:46 GMT 2025","Fri Sep 19 17:31:50 GMT 2025","3526","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.UpdateParticipationTest_Failure","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.UpdateParticipationTest_Failure",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","2","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""1234__"", isValid: False)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 17:31:59 GMT 2025","Fri Sep 19 17:32:02 GMT 2025","2969","","","","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.CannotGrantTwice","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.CannotGrantTwice",""
"passed","Fri Sep 19 17:31:55 GMT 2025","Fri Sep 19 17:31:58 GMT 2025","3080","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(cond: PlaceGrantCondition { maxPlace = 2, minPlace = 1, Type = ""place"" }, idx: 3)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(GrantCondition cond, Int32 idx)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","3","","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevel_CallsRepositoryWithParameters","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevel_CallsRepositoryWithParameters",""
"passed","Fri Sep 19 17:32:16 GMT 2025","Fri Sep 19 17:32:18 GMT 2025","2846","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelData(idx: 1)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelData(Int32 idx)",""
"passed","Fri Sep 19 17:31:05 GMT 2025","Fri Sep 19 17:31:22 GMT 2025","17045","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.UpdateCompetitionReward(cond: RankGrantCondition { maxRank = 1, minRank = 0, Type = ""rank"" }, idx: 0)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.UpdateCompetitionReward(GrantCondition cond, Int32 idx)",""
"passed","Fri Sep 19 17:31:35 GMT 2025","Fri Sep 19 17:31:39 GMT 2025","3578","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation(bindPlayer: False, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation(Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:33:22 GMT 2025","Fri Sep 19 17:33:23 GMT 2025","1462","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(dt: DataLimiter { PartitionIndex = 2, Partition = 1, HasNoLimit = False, FirstIndex = 2, LastIndex = 3 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(DataLimiter dt)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","10","","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Ok2","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Ok2",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","14","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_OK","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_OK",""
"passed","Fri Sep 19 17:32:58 GMT 2025","Fri Sep 19 17:32:59 GMT 2025","1547","","","","RepositoriesTests.RepositoriesTests.PlayerRewardRepositoryBasicTests","RepositoriesTests.RepositoriesTests.PlayerRewardRepositoryBasicTests.GetPlayerRewards_Success(dt: DataLimiter { PartitionIndex = 2, Partition = 1, HasNoLimit = False, FirstIndex = 2, LastIndex = 3 })","RepositoriesTests.RepositoriesTests.PlayerRewardRepositoryBasicTests.GetPlayerRewards_Success(DataLimiter dt)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:32:37 GMT 2025","Fri Sep 19 17:32:40 GMT 2025","2714","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData(idx: 1)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData(Int32 idx)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","1","","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(etalon: 1)","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(Int32 etalon)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","3","","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevel_WithoutOptionalParameters_UsesNulls","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevel_WithoutOptionalParameters_UsesNulls",""
"passed","Fri Sep 19 17:33:11 GMT 2025","Fri Sep 19 17:33:13 GMT 2025","1404","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.UpdateCompetition_Failure","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.UpdateCompetition_Failure",""
"passed","Fri Sep 19 17:32:24 GMT 2025","Fri Sep 19 17:32:27 GMT 2025","2751","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(dt: DataLimiter { PartitionIndex = 0, Partition = 0, HasNoLimit = True, FirstIndex = 0, LastIndex = 0 }, bindPlayer: True, bindCompetition: True)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","4","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","38","","","","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests.CompetitionRewardSchedulerTests_OnRecievedMessage_Ok","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests.CompetitionRewardSchedulerTests_OnRecievedMessage_Ok",""
"passed","Fri Sep 19 17:31:50 GMT 2025","Fri Sep 19 17:31:53 GMT 2025","3161","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.CreateParticipationTest","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.CreateParticipationTest",""
"passed","Fri Sep 19 17:31:41 GMT 2025","Fri Sep 19 17:31:45 GMT 2025","3938","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.UpdateCompetitionReward(cond: PlaceGrantCondition { maxPlace = 50, minPlace = 4, Type = ""place"" }, idx: 5)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.UpdateCompetitionReward(GrantCondition cond, Int32 idx)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""12344919293921391293"", isValid: True)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","10","","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_LogIn_RepositoryException","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_LogIn_RepositoryException",""
"passed","Fri Sep 19 17:33:10 GMT 2025","Fri Sep 19 17:33:11 GMT 2025","1525","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.CreateCompetition_Success","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.CreateCompetition_Success",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","4","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_Bad1","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_Bad1",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""***********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Colon"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: True)","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)",""
"passed","Fri Sep 19 17:32:23 GMT 2025","Fri Sep 19 17:32:25 GMT 2025","1677","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(Int32 idx)",""
"passed","Fri Sep 19 17:32:12 GMT 2025","Fri Sep 19 17:32:16 GMT 2025","3022","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelData(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelData(Int32 idx)",""
"passed","Fri Sep 19 17:30:29 GMT 2025","Fri Sep 19 17:30:29 GMT 2025","14","","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_CreateAccount_Failure","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_CreateAccount_Failure",""
"passed","Fri Sep 19 17:31:37 GMT 2025","Fri Sep 19 17:31:40 GMT 2025","3620","","","","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Success_Login","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Success_Login",""
