"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTestsRemoveCompetitionReward(Int32 etalon)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTestsRemoveCompetitionReward(etalon: 1)"
"","75","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""**********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Abob"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: True)"
"","1","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""***********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Colon"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: True)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","1","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""1234"", isValid: True)"
"","52","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchPage","","Fri Nov 21 12:15:23 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.CompetitionIntegrationTests","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchPage"
"","38","IntegrationalTests.PlayerGetInfoTests.GetAccountInfoFailure","","Fri Nov 21 12:15:23 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.PlayerGetInfoTests","IntegrationalTests.PlayerGetInfoTests.GetAccountInfoFailure"
"","4","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsCreateRewardDescription","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsCreateRewardDescription"
"","2","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""*"", Id = 0, Name = ""**********"" }, expected: True)"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""*"", Id = 0, Name = ""*****************"" }, expected: False)"
"","7","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestGetAllRewardsOf","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestGetAllRewardsOf"
"","7","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionOK","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionOK"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)"
"","3","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""****************"", Id = 0, Name = ""****************"" }, expected: True)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","10","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""123"", isValid: False)"
"","1","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""************"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Colon"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)"
"","1","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: """", isValid: False)"
"","72","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceGetPlayerProfile","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceGetPlayerProfile"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","7","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestGrantRewardToPlayerFailure","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestGrantRewardToPlayerFailure"
"","0","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""*********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Colon"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)"
"","36","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceUpdatePlayerProfile","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceUpdatePlayerProfile"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: True)"
"","9","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(String name)","","Fri Nov 21 12:15:23 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(name: """")"
"","7","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad3","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad3"
"","1582","IntegrationalTests.CompetitionLeaderboardTexts.GetLeaderboard","","Fri Nov 21 12:15:21 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.CompetitionLeaderboardTexts","IntegrationalTests.CompetitionLeaderboardTexts.GetLeaderboard"
"","2577","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchOne","","Fri Nov 21 12:15:20 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.CompetitionIntegrationTests","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchOne"
"","1350","IntegrationalTests.ParticipationTests.ParticipateDeprecatedAPI","","Fri Nov 21 12:15:22 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.ParticipationTests","IntegrationalTests.ParticipationTests.ParticipateDeprecatedAPI"
"","22","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""**********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Abo"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)"
"","5","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad1","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad1"
"","24","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchAll","","Fri Nov 21 12:15:23 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.CompetitionIntegrationTests","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchAll"
"","4","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsUpdateRewardDescriptionOk","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsUpdateRewardDescriptionOk"
"","3","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsUpdateRewardDescriptionFailure","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsUpdateRewardDescriptionFailure"
"","1754","IntegrationalTests.PlayerGetInfoTests.GetAccountInfo","","Fri Nov 21 12:15:21 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.PlayerGetInfoTests","IntegrationalTests.PlayerGetInfoTests.GetAccountInfo"
"","2","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","2","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
"","4","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestDeleteReward","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestDeleteReward"
"","6","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestsCreateCompetitionBad1","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestsCreateCompetitionBad1"
"","15","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(String password)","","Fri Nov 21 12:15:23 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(password: ""abcd"")"
"","46","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""12344919293921391293"", isValid: True)"
"","1","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""___A___"", isValid: True)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""****************"", Id = 0, Name = ""****"" }, expected: True)"
"","6","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceLogInBadPassword","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceLogInBadPassword"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)"
"","2","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","2774","IntegrationalTests.CompetitionRewardsTest.GetRewards","","Fri Nov 21 12:15:20 UTC 2025","passed","Fri Nov 21 12:15:23 UTC 2025","","","IntegrationalTests.CompetitionRewardsTest","IntegrationalTests.CompetitionRewardsTest.GetRewards"
"","35","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad2","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad2"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","3","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsSetRewardIcon","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsSetRewardIcon"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678a }, expected: False)"
"","5","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceLogInSuccess","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceLogInSuccess"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:12:59 UTC 2025","passed","Fri Nov 21 12:12:59 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
