"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 08:15:14 GMT 2025","Fri Sep 19 08:15:15 GMT 2025","1717","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Success","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Success",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","6","","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.CreateLevelData_CallsRepositoryWithCorrectParameters","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.CreateLevelData_CallsRepositoryWithCorrectParameters",""
"passed","Fri Sep 19 08:15:11 GMT 2025","Fri Sep 19 08:15:13 GMT 2025","1564","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetAllLevelData_Empty","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetAllLevelData_Empty",""
"passed","Fri Sep 19 08:15:03 GMT 2025","Fri Sep 19 08:15:05 GMT 2025","2584","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData(Int32 idx)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","7","","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Ok2","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Ok2",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = null, Id = null, Login = ""amog"" }, expected: True)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","7","","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.UpdateCompetitionLevelData_CallsRepositoryWithParameters","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.UpdateCompetitionLevelData_CallsRepositoryWithParameters",""
"passed","Fri Sep 19 08:15:31 GMT 2025","Fri Sep 19 08:15:32 GMT 2025","1468","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Empty(dt: DataLimiter { PartitionIndex = 1, Partition = 1, HasNoLimit = False, FirstIndex = 1, LastIndex = 2 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Empty(DataLimiter dt)",""
"passed","Fri Sep 19 08:15:24 GMT 2025","Fri Sep 19 08:15:26 GMT 2025","2597","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetCompetition_Success","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetCompetition_Success",""
"passed","Fri Sep 19 08:14:55 GMT 2025","Fri Sep 19 08:14:58 GMT 2025","2667","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(dt: DataLimiter { PartitionIndex = 1, Partition = 2, HasNoLimit = False, FirstIndex = 2, LastIndex = 4 }, bindPlayer: True, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678a }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 08:14:56 GMT 2025","Fri Sep 19 08:14:58 GMT 2025","2759","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.DeleteCompetitionLevelData(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.DeleteCompetitionLevelData(Int32 idx)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","7","","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(etalon: 5)","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(Int32 etalon)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""123"", isValid: False)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","5","","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_SubmitParticipation_TOO_EARLY","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_SubmitParticipation_TOO_EARLY",""
"passed","Fri Sep 19 08:14:21 GMT 2025","Fri Sep 19 08:14:24 GMT 2025","3155","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(cond: PlaceGrantCondition { maxPlace = 2, minPlace = 1, Type = ""place"" }, idx: 3)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(GrantCondition cond, Int32 idx)",""
"passed","Fri Sep 19 08:14:50 GMT 2025","Fri Sep 19 08:14:53 GMT 2025","2687","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(Int32 idx)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","3","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_UpdateCompetition_Bad2","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_UpdateCompetition_Bad2",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 08:14:33 GMT 2025","Fri Sep 19 08:14:36 GMT 2025","3007","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.GetCompetitionRewards_Success(idx: 1)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.GetCompetitionRewards_Success(Int32 idx)",""
"passed","Fri Sep 19 08:13:59 GMT 2025","Fri Sep 19 08:14:02 GMT 2025","3703","","","","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Erroneous_Id","RepositoriesTests.RepositoriesTests.AccountRepositoryUnitTests.GetAccount_Erroneous_Id",""
"passed","Fri Sep 19 08:14:10 GMT 2025","Fri Sep 19 08:14:14 GMT 2025","3770","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(cond: RankGrantCondition { maxRank = 1, minRank = 0, Type = ""rank"" }, idx: 0)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(GrantCondition cond, Int32 idx)",""
"passed","Fri Sep 19 08:14:30 GMT 2025","Fri Sep 19 08:14:33 GMT 2025","3008","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.GetCompetitionRewards_Success(idx: 3)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.GetCompetitionRewards_Success(Int32 idx)",""
"passed","Fri Sep 19 08:14:58 GMT 2025","Fri Sep 19 08:15:00 GMT 2025","1565","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.DeleteCompetitionLevelData(idx: 1)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.DeleteCompetitionLevelData(Int32 idx)",""
"passed","Fri Sep 19 08:14:22 GMT 2025","Fri Sep 19 08:14:25 GMT 2025","2879","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(dt: DataLimiter { PartitionIndex = 0, Partition = 0, HasNoLimit = True, FirstIndex = 0, LastIndex = 0 }, bindPlayer: True, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","3","","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""**********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Abo"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)",""
"passed","Fri Sep 19 08:14:40 GMT 2025","Fri Sep 19 08:14:44 GMT 2025","3162","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(dt: DataLimiter { PartitionIndex = 1, Partition = 2, HasNoLimit = False, FirstIndex = 2, LastIndex = 4 }, bindPlayer: True, bindCompetition: True)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 08:13:48 GMT 2025","Fri Sep 19 08:13:52 GMT 2025","4127","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation_Missing","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation_Missing",""
"passed","Fri Sep 19 08:15:48 GMT 2025","Fri Sep 19 08:15:50 GMT 2025","1471","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(dt: DataLimiter { PartitionIndex = 1, Partition = 1, HasNoLimit = False, FirstIndex = 1, LastIndex = 2 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(DataLimiter dt)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","45","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""*"", Id = 0, Name = ""**********"" }, expected: True)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)",""
"passed","Fri Sep 19 08:15:09 GMT 2025","Fri Sep 19 08:15:11 GMT 2025","1568","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.GetPlayerProfileImage_Empty","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.GetPlayerProfileImage_Empty",""
"passed","Fri Sep 19 08:14:07 GMT 2025","Fri Sep 19 08:14:11 GMT 2025","3823","","","","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GrantRewardsByPlace(minPlace: 1, maxPlace: 5)","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GrantRewardsByPlace(Int32 minPlace, Int32 maxPlace)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","6","","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_GetLeaderboard","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_GetLeaderboard",""
"passed","Fri Sep 19 08:12:49 GMT 2025","Fri Sep 19 08:12:49 GMT 2025","6","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_UpdateCompetition_Bad1","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_UpdateCompetition_Bad1",""
"passed","Fri Sep 19 08:15:50 GMT 2025","Fri Sep 19 08:15:51 GMT 2025","1481","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(dt: DataLimiter { PartitionIndex = 2, Partition = 1, HasNoLimit = False, FirstIndex = 2, LastIndex = 3 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(DataLimiter dt)",""
