"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = """", Id = null, Login = """" }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)",""
"passed","Fri Sep 19 17:49:41 GMT 2025","Fri Sep 19 17:49:44 GMT 2025","3293","","","","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GrantRewardsByPlace(minPlace: 5, maxPlace: 6)","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GrantRewardsByPlace(Int32 minPlace, Int32 maxPlace)",""
"passed","Fri Sep 19 17:51:12 GMT 2025","Fri Sep 19 17:51:13 GMT 2025","1461","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(dt: DataLimiter { PartitionIndex = 0, Partition = 2, HasNoLimit = False, FirstIndex = 0, LastIndex = 2 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(DataLimiter dt)",""
"passed","Fri Sep 19 17:50:38 GMT 2025","Fri Sep 19 17:50:40 GMT 2025","1541","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.GetPlayerProfileImage_Success","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.GetPlayerProfileImage_Success",""
"passed","Fri Sep 19 17:50:17 GMT 2025","Fri Sep 19 17:50:20 GMT 2025","2715","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetAllLevelData","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetAllLevelData",""
"passed","Fri Sep 19 17:50:26 GMT 2025","Fri Sep 19 17:50:29 GMT 2025","2728","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(dt: DataLimiter { PartitionIndex = 1, Partition = 2, HasNoLimit = False, FirstIndex = 2, LastIndex = 4 }, bindPlayer: False, bindCompetition: True)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","5","","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetCompetition","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetCompetition",""
"passed","Fri Sep 19 17:48:56 GMT 2025","Fri Sep 19 17:49:14 GMT 2025","18228","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.UpdateParticipationTest","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.UpdateParticipationTest",""
"passed","Fri Sep 19 17:50:31 GMT 2025","Fri Sep 19 17:50:34 GMT 2025","2715","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData(idx: 1)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetSpecificLevelData(Int32 idx)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","3","","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_CreateCompetitionReward","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_CreateCompetitionReward",""
"passed","Fri Sep 19 17:50:00 GMT 2025","Fri Sep 19 17:50:03 GMT 2025","2926","","","","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GetMultipleRewardData(conditions: [PlaceGrantCondition { maxPlace = 1, minPlace = 1, Type = ""place"" }, RankGrantCondition { maxRank = 1, minRank = 0.5, Type = ""rank"" }])","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GetMultipleRewardData(GrantCondition[] conditions)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","28","","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_DeleteParticipation","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_DeleteParticipation",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","3","","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Failure","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Failure",""
"passed","Fri Sep 19 17:50:51 GMT 2025","Fri Sep 19 17:50:52 GMT 2025","1533","","","","RepositoriesTests.RepositoriesTests.PlayerRewardRepositoryBasicTests","RepositoriesTests.RepositoriesTests.PlayerRewardRepositoryBasicTests.GetPlayerRewards_Success(dt: DataLimiter { PartitionIndex = 0, Partition = 1, HasNoLimit = False, FirstIndex = 0, LastIndex = 1 })","RepositoriesTests.RepositoriesTests.PlayerRewardRepositoryBasicTests.GetPlayerRewards_Success(DataLimiter dt)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:48:56 GMT 2025","Fri Sep 19 17:49:14 GMT 2025","17857","","","","RepositoriesTests.RepositoriesTests.SessionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.SessionRepositoryUnitTests.CreateSessionTokenFor_Failure","RepositoriesTests.RepositoriesTests.SessionRepositoryUnitTests.CreateSessionTokenFor_Failure",""
"passed","Fri Sep 19 17:50:40 GMT 2025","Fri Sep 19 17:50:41 GMT 2025","1702","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Success","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Success",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""12345A"", isValid: True)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 17:49:38 GMT 2025","Fri Sep 19 17:49:41 GMT 2025","3498","","","","RepositoriesTests.RepositoriesTests.RewardDescriptionRepositoryTests","RepositoriesTests.RepositoriesTests.RewardDescriptionRepositoryTests.UpdateRewardDescription_Success","RepositoriesTests.RepositoriesTests.RewardDescriptionRepositoryTests.UpdateRewardDescription_Success",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""****************"", Id = 0, Name = ""****************"" }, expected: True)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)",""
"passed","Fri Sep 19 17:50:39 GMT 2025","Fri Sep 19 17:50:41 GMT 2025","1538","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetAllLevelData_Empty","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.GetAllLevelData_Empty",""
"passed","Fri Sep 19 17:50:18 GMT 2025","Fri Sep 19 17:50:21 GMT 2025","2781","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(dt: DataLimiter { PartitionIndex = 0, Partition = 0, HasNoLimit = True, FirstIndex = 0, LastIndex = 0 }, bindPlayer: True, bindCompetition: True)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:48:19 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","40","","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""12344919293921391293"", isValid: True)","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)",""
"passed","Fri Sep 19 17:50:06 GMT 2025","Fri Sep 19 17:50:09 GMT 2025","2995","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelData(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelData(Int32 idx)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","32","","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_LogIn_RepositoryException","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_LogIn_RepositoryException",""
"passed","Fri Sep 19 17:50:23 GMT 2025","Fri Sep 19 17:50:26 GMT 2025","2739","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(dt: DataLimiter { PartitionIndex = 1, Partition = 2, HasNoLimit = False, FirstIndex = 2, LastIndex = 4 }, bindPlayer: True, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetPlayerParticipations(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:50:15 GMT 2025","Fri Sep 19 17:50:17 GMT 2025","2657","","","","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(idx: 2)","RepositoriesTests.RepositoriesTests.CompetitionLevelRepositoryTests.UpdateCompetitionLevelInfo(Int32 idx)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","6","","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.UpdateCompetitionLevelData_CallsRepositoryWithParameters","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.UpdateCompetitionLevelData_CallsRepositoryWithParameters",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","1","","","","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests.CompetitionRewardSchedulerTests_OnRecievedMessage_Skip","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests.CompetitionRewardSchedulerTests_OnRecievedMessage_Skip",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","3","","","","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTest_DeleteReward","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTest_DeleteReward",""
"passed","Fri Sep 19 17:49:27 GMT 2025","Fri Sep 19 17:49:31 GMT 2025","3912","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation(bindPlayer: False, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetParticipation(Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:49:45 GMT 2025","Fri Sep 19 17:49:48 GMT 2025","3030","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(dt: DataLimiter { PartitionIndex = 0, Partition = 0, HasNoLimit = True, FirstIndex = 0, LastIndex = 0 }, bindPlayer: False, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:49:37 GMT 2025","Fri Sep 19 17:49:41 GMT 2025","3763","","","","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GrantRewardsByPlace(minPlace: 1, maxPlace: 1)","RepositoriesTests.RepositoriesTests.GranterTests.StoredProcedureGranterTests.GrantRewardsByPlace(Int32 minPlace, Int32 maxPlace)",""
"passed","Fri Sep 19 17:49:33 GMT 2025","Fri Sep 19 17:49:37 GMT 2025","3837","","","","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.GrantRewardsByRank(minRank: 1, maxRank: 1)","RepositoriesTests.RepositoriesTests.GranterTests.BasicRewardGranterTests.GrantRewardsByRank(Single minRank, Single maxRank)",""
"passed","Fri Sep 19 17:49:52 GMT 2025","Fri Sep 19 17:49:55 GMT 2025","3440","","","","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(cond: PlaceGrantCondition { maxPlace = 50, minPlace = 4, Type = ""place"" }, idx: 5)","RepositoriesTests.RepositoriesTests.CompetitionRewardRepositoryTests.AddCompetitionReward_DifferentRanks(GrantCondition cond, Int32 idx)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","2","","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(etalon: 1)","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(Int32 etalon)",""
"passed","Fri Sep 19 17:50:41 GMT 2025","Fri Sep 19 17:50:43 GMT 2025","1524","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.GetPlayerProfileImage_Failure","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.GetPlayerProfileImage_Failure",""
"passed","Fri Sep 19 17:50:01 GMT 2025","Fri Sep 19 17:50:04 GMT 2025","3145","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(dt: DataLimiter { PartitionIndex = 1, Partition = 2, HasNoLimit = False, FirstIndex = 2, LastIndex = 4 }, bindPlayer: True, bindCompetition: False)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","11","","","","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileService_UpdatePlayerProfile","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileService_UpdatePlayerProfile",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","7","","","","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileService_GetPlayerProfileImage","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileService_GetPlayerProfileImage",""
"passed","Fri Sep 19 17:50:07 GMT 2025","Fri Sep 19 17:50:10 GMT 2025","2906","","","","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(dt: DataLimiter { PartitionIndex = 1, Partition = 2, HasNoLimit = False, FirstIndex = 2, LastIndex = 4 }, bindPlayer: True, bindCompetition: True)","RepositoriesTests.RepositoriesTests.PlayerParticipationRepositoryTests.GetLeaderboard(DataLimiter dt, Boolean bindPlayer, Boolean bindCompetition)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","3","","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.DeleteLevelData_CallsRepositoryWithCorrectId","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.DeleteLevelData_CallsRepositoryWithCorrectId",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","0","","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""**********"", EndDate = 2024-01-01T01:10:01.0000000, Id = null, Name = ""Abondus"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)",""
"passed","Fri Sep 19 17:51:11 GMT 2025","Fri Sep 19 17:51:12 GMT 2025","1469","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(dt: DataLimiter { PartitionIndex = 0, Partition = 3, HasNoLimit = False, FirstIndex = 0, LastIndex = 3 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(DataLimiter dt)",""
"passed","Fri Sep 19 17:48:20 GMT 2025","Fri Sep 19 17:48:20 GMT 2025","1","","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)",""
"passed","Fri Sep 19 17:50:31 GMT 2025","Fri Sep 19 17:50:34 GMT 2025","2783","","","","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Failure","RepositoriesTests.RepositoriesTests.PlayerProfileRepositoryUnitTests.UpdatePlayerProfile_Failure",""
"passed","Fri Sep 19 17:51:13 GMT 2025","Fri Sep 19 17:51:15 GMT 2025","1475","","","","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(dt: DataLimiter { PartitionIndex = 0, Partition = 1, HasNoLimit = False, FirstIndex = 0, LastIndex = 1 })","RepositoriesTests.RepositoriesTests.CompetitionRepositoryUnitTests.GetAllCompetitions_Basic(DataLimiter dt)",""
