"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionOK","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionOK"
"","12","IntegrationalTests.CompetitionRewardsTest.ParticipateNoLoggedIn","","Fri Nov 21 12:07:03 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.CompetitionRewardsTest","IntegrationalTests.CompetitionRewardsTest.ParticipateNoLoggedIn"
"","2","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTestsRemoveCompetitionReward(Int32 etalon)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTestsRemoveCompetitionReward(etalon: 5)"
"","1","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""1234__"", isValid: False)"
"","27","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestGetAllRewardsOf","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTestGetAllRewardsOf"
"","33","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""*"", Id = 0, Name = ""**********"" }, expected: True)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = null, Id = null, Login = ""amog"" }, expected: True)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","9","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsUpdateRewardDescriptionOk","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsUpdateRewardDescriptionOk"
"","0","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""123"", isValid: False)"
"","6","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceGetPlayerProfile","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceGetPlayerProfile"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = """", Id = null, Login = ""amogus"" }, expected: True)"
"","8","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(String password)","","Fri Nov 21 12:07:03 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(password: ""abcd"")"
"","0","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""___A___"", isValid: True)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","6","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsCreateRewardDescriptionFailure","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsCreateRewardDescriptionFailure"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""****************"", Id = 0, Name = ""****************"" }, expected: True)"
"","3","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestGetAllCompetitions","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestGetAllCompetitions"
"","10","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceGetSessionToken","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceGetSessionToken"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","34","IntegrationalTests.AuthIntegrationTests.LogIn","","Fri Nov 21 12:07:03 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.LogIn"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: False)"
"","1756","IntegrationalTests.PlayerGetInfoTests.GetAccountInfo","","Fri Nov 21 12:07:01 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.PlayerGetInfoTests","IntegrationalTests.PlayerGetInfoTests.GetAccountInfo"
"","2","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: False)"
"","943","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(String name)","","Fri Nov 21 12:07:02 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(name: ""****"")"
"","24","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad2","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestUpdateCompetitionBad2"
"","32","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTestsDeleteParticipation","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTestsDeleteParticipation"
"","188","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(String name)","","Fri Nov 21 12:07:03 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(name: ""_"")"
"","6","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceGetPlayerProfileImage","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests","ServicesUnitTests.ServiceTests.PlayerProfileServiceTests.PlayerProfileServiceGetPlayerProfileImage"
"","30","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTestsGetPlayerParticipations","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTestsGetPlayerParticipations"
"","3","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestGetActiveCompetitions","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestGetActiveCompetitions"
"","44","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(String password)","","Fri Nov 21 12:07:03 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(password: """")"
"","25","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""*****************"", Id = 0, Name = ""****************"" }, expected: False)"
"","1337","IntegrationalTests.ParticipationTests.ParticipateDeprecatedAPI","","Fri Nov 21 12:07:02 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.ParticipationTests","IntegrationalTests.ParticipationTests.ParticipateDeprecatedAPI"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)"
"","29","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceLogInRepositoryException","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthServiceLogInRepositoryException"
"","1","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""**********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Abo"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: """", isValid: False)"
"","4","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestsCreateCompetitionOK","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestsCreateCompetitionOK"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""****************"", Id = 0, Name = ""****"" }, expected: True)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: True)"
"","363","IntegrationalTests.ParticipationTests.ParticipateNoLoggedIn","","Fri Nov 21 12:07:02 UTC 2025","passed","Fri Nov 21 12:07:02 UTC 2025","","","IntegrationalTests.ParticipationTests","IntegrationalTests.ParticipationTests.ParticipateNoLoggedIn"
"","2670","IntegrationalTests.CompetitionLeaderboardTexts.GetLeaderboard","","Fri Nov 21 12:07:01 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.CompetitionLeaderboardTexts","IntegrationalTests.CompetitionLeaderboardTexts.GetLeaderboard"
"","0","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""************"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Colon"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)"
"","2591","IntegrationalTests.ConflictingLoginTests.ConflictingLogin","","Fri Nov 21 12:07:01 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.ConflictingLoginTests","IntegrationalTests.ConflictingLoginTests.ConflictingLogin"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)"
"","18","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(String password)","","Fri Nov 21 12:07:03 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadPassword(password: ""123456"")"
"","9","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTestsUpdateCompetitionReward","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTestsUpdateCompetitionReward"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""*********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Colon"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678a }, expected: True)"
"","35","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(String name)","","Fri Nov 21 12:07:03 UTC 2025","passed","Fri Nov 21 12:07:03 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccountBadNickname(name: """")"
"","7","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsSetRewardIcon","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTestsSetRewardIcon"
"","2","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = """", Id = null, Login = """" }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","3","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestsCreateCompetitionBad2","","Fri Nov 21 12:04:28 UTC 2025","passed","Fri Nov 21 12:04:28 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTestsCreateCompetitionBad2"
