"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetAllCompetitions","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetAllCompetitions"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""***********"", EndDate = 2025-01-01T01:10:01.0000000, Id = null, Name = ""Colon"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: True)"
"","2904","IntegrationalTests.PlayerGetInfoTests.GetAccountInfo","","Sun Dec 07 20:36:39 UTC 2025","passed","Sun Dec 07 20:36:42 UTC 2025","","","IntegrationalTests.PlayerGetInfoTests","IntegrationalTests.PlayerGetInfoTests.GetAccountInfo"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""****************"", Id = 0, Name = ""***"" }, expected: False)"
"","5","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Failure","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_UpdateRewardDescription_Failure"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
"","5","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_DeleteParticipation","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests","ServicesUnitTests.ServiceTests.PlayerParticipationServiceTests.PlayerParticipationServiceTests_DeleteParticipation"
"","5","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_SetRewardIcon","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_SetRewardIcon"
"","87","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_CreateAccount_Failure","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_CreateAccount_Failure"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","2918","IntegrationalTests.CompetitionLeaderboardTexts.GetLeaderboard","","Sun Dec 07 20:36:39 UTC 2025","passed","Sun Dec 07 20:36:42 UTC 2025","","","IntegrationalTests.CompetitionLeaderboardTexts","IntegrationalTests.CompetitionLeaderboardTexts.GetLeaderboard"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""*"", Id = 0, Name = ""*****************"" }, expected: False)"
"","3","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_CreateRewardDescription_Failure","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_CreateRewardDescription_Failure"
"","0","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(Competition comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests","ServicesUnitTests.ValidatorTests.CompetitionValidatorTests.CheckOK(comp: Competition { Description = ""**********"", EndDate = 2024-01-01T01:10:01.0000000, Id = null, Name = ""Abondus"", StartDate = 2025-01-01T01:01:01.0000000 }, expected: False)"
"","1","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""12345A"", isValid: True)"
"","10","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.DeleteLevelData_CallsRepositoryWithCorrectId","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.DeleteLevelData_CallsRepositoryWithCorrectId"
"","4","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_UpdateCompetition_OK2","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_UpdateCompetition_OK2"
"","24","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(FuncTestStructure std)","","Sun Dec 07 20:39:14 UTC 2025","passed","Sun Dec 07 20:39:14 UTC 2025","","","E2ETests.CreateAccountThenUpdateImageE2ETest","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(std: FuncTestStructure { Data = LoadData { FormContent = [···] }, IsPositive = True, ResultStorage = ""positive_png_2.jpg"", TestStorage = ""../../../../ImageProcessorTests/Tests/positive_png""··· })"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678a }, expected: True)"
"","2","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevelInfo_CallsRepositoryWithData","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevelInfo_CallsRepositoryWithData"
"","0","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: """", isValid: False)"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123a5678 }, expected: True)"
"","6","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests.CompetitionRewardSchedulerTests_OnRecievedMessage_Ok","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests","ServicesUnitTests.ServiceTests.CompetitionRewardSchedulerTests.CompetitionRewardSchedulerTests_OnRecievedMessage_Ok"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password =  }, expected: False)"
"","2","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTest_DeleteReward","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests","ServicesUnitTests.ServiceTests.PlayerRewardServiceTests.PlayerRewardServiceTest_DeleteReward"
"","1","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(String password, Boolean isValid)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LettersPasswordTest(password: ""123"", isValid: False)"
"","4","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.UpdateCompetitionLevelData_CallsRepositoryWithParameters","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.UpdateCompetitionLevelData_CallsRepositoryWithParameters"
"","1576","IntegrationalTests.ConflictingLoginTests.ConflictingLogin","","Sun Dec 07 20:36:40 UTC 2025","passed","Sun Dec 07 20:36:41 UTC 2025","","","IntegrationalTests.ConflictingLoginTests","IntegrationalTests.ConflictingLoginTests.ConflictingLogin"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = """", Id = null, Login = ""*****************"" }, expected: False)"
"","21","IntegrationalTests.AuthIntegrationTests.CreateAccount_BadPassword(String password)","","Sun Dec 07 20:36:41 UTC 2025","passed","Sun Dec 07 20:36:42 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccount_BadPassword(password: ""abcd"")"
"","2990","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(FuncTestStructure std)","","Sun Dec 07 20:39:10 UTC 2025","passed","Sun Dec 07 20:39:13 UTC 2025","","","E2ETests.CreateAccountThenUpdateImageE2ETest","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(std: FuncTestStructure { Data = LoadData { FormContent = [···] }, IsPositive = True, ResultStorage = ""positive_0.jpg"", TestStorage = ""../../../../ImageProcessorTests/Tests/positive_0.j""··· })"
"","37","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(FuncTestStructure std)","","Sun Dec 07 20:39:14 UTC 2025","passed","Sun Dec 07 20:39:14 UTC 2025","","","E2ETests.CreateAccountThenUpdateImageE2ETest","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(std: FuncTestStructure { Data = LoadData { FormContent = [···] }, IsPositive = True, ResultStorage = ""positive_vertical.jpg"", TestStorage = ""../../../../ImageProcessorTests/Tests/positive_ver""··· })"
"","24","IntegrationalTests.AuthIntegrationTests.CreateAccount_BadNickname(String name)","","Sun Dec 07 20:36:41 UTC 2025","passed","Sun Dec 07 20:36:41 UTC 2025","","","IntegrationalTests.AuthIntegrationTests","IntegrationalTests.AuthIntegrationTests.CreateAccount_BadNickname(name: ""_"")"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)"
"","47","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(FuncTestStructure std)","","Sun Dec 07 20:39:14 UTC 2025","passed","Sun Dec 07 20:39:14 UTC 2025","","","E2ETests.CreateAccountThenUpdateImageE2ETest","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(std: FuncTestStructure { Data = LoadData { FormContent = [···] }, IsPositive = False, ResultStorage = ""negative_audio.jpg"", TestStorage = ""../../../../ImageProcessorTests/Tests/negative_aud""··· })"
"","2","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(Int32 etalon)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests","ServicesUnitTests.ServiceTests.CompetitionRewardServiceTests.CompetitionRewardServiceTests_GetCompetitionRewards(etalon: 1)"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(Account comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccount(comp: Account { Email = """", Id = null, Login = ""amogus"" }, expected: True)"
"","70","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(FuncTestStructure std)","","Sun Dec 07 20:39:13 UTC 2025","passed","Sun Dec 07 20:39:13 UTC 2025","","","E2ETests.CreateAccountThenUpdateImageE2ETest","E2ETests.CreateAccountThenUpdateImageE2ETest.CompetitionFetchOne(std: FuncTestStructure { Data = LoadData { FormContent = [···] }, IsPositive = True, ResultStorage = ""positive_horizontal.jpg"", TestStorage = ""../../../../ImageProcessorTests/Tests/positive_hor""··· })"
"","36","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_OK","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTests_CreateCompetition_OK"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 123456a }, expected: False)"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 1234 }, expected: False)"
"","4","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetAllLevelData_CallsRepositoryWithCorrectId","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetAllLevelData_CallsRepositoryWithCorrectId"
"","3","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_CreateRewardDescription","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests","ServicesUnitTests.ServiceTests.RewardDescriptionServiceTests.RewardDescriptionServiceTests_CreateRewardDescription"
"","32","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_LogIn_RepositoryException","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.AuthServiceTests","ServicesUnitTests.ServiceTests.AuthServiceTests.AuthService_LogIn_RepositoryException"
"","4","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevel_WithoutOptionalParameters_UsesNulls","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests","ServicesUnitTests.ServiceTests.CompetitionLevelServiceTests.GetCompetitionLevel_WithoutOptionalParameters_UsesNulls"
"","1","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(PlayerProfile comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckPlayerProfile(comp: PlayerProfile { Description = ""****************"", Id = 0, Name = ""****************"" }, expected: True)"
"","3","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetCompetition","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ServiceTests.CompetitionServiceTests","ServicesUnitTests.ServiceTests.CompetitionServiceTests.CompetitionServiceTest_GetCompetition"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678 }, expected: False)"
"","12","IntegrationalTests.CompetitionRewardsTest.ParticipateNoLoggedIn","","Sun Dec 07 20:36:42 UTC 2025","passed","Sun Dec 07 20:36:42 UTC 2025","","","IntegrationalTests.CompetitionRewardsTest","IntegrationalTests.CompetitionRewardsTest.ParticipateNoLoggedIn"
"","0","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(AccountCreationData comp, Boolean expected)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests","ServicesUnitTests.ValidatorTests.PlayerProfileValidatorTests.CheckAccountCreation(comp: AccountCreationData { Account = CompetitiveBackend.Core.Objects.Account, Password = 12345678a }, expected: False)"
"","1","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(String password, Boolean isValid)","","Sun Dec 07 20:34:21 UTC 2025","passed","Sun Dec 07 20:34:21 UTC 2025","","","ServicesUnitTests.ValidatorTests.PasswordConstraintTests","ServicesUnitTests.ValidatorTests.PasswordConstraintTests.LengthPasswordTest(password: ""1234"", isValid: True)"
"","1638","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchOne","","Sun Dec 07 20:36:40 UTC 2025","passed","Sun Dec 07 20:36:42 UTC 2025","","","IntegrationalTests.CompetitionIntegrationTests","IntegrationalTests.CompetitionIntegrationTests.CompetitionFetchOne"
